#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:47:33 EDT     (caww01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
USGS,8331160,19,8/14/2008 12:21,MDT,Yes,mls,USGS,13.21,146,Fair,-0.01,0.6,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,146,110,139,1.05,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8331160,20,9/3/2008 12:48,MDT,Yes,mls,USGS,13.5,328,Fair,-0.06,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,328,119,216,1.52,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8331160,21,10/7/2008 14:11,MDT,Yes,mls,USGS,13.86,455,Fair,-0.07,1.2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,455,135,285,1.6,FIRM,SAND,UNEV,unkn,EVEN,UNSP,UPST,700
USGS,8331160,22,10/22/2008 10:42,MDT,Yes,mls,USGS,13.25,148,Fair,0,0.7,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,148,77,116,1.27,FIRM,SAND,UNEV,unkn,EVEN,UNSP,UPST,800
USGS,8331160,23,11/18/2008 13:59,MST,Yes,mls,USGS,14.22,562,Fair,-0.02,1.2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,562,297,334,1.68,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,50
USGS,8331160,24,1/6/2009 14:15,MST,Yes,mls,USGS,14.19,584,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,584,342,357,1.63,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,75
USGS,8331160,25,2/13/2009 14:15,MST,Yes,mls,USGS,14.48,732,Fair,-0.01,1.2,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,732,307,397,1.84,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,200
USGS,8331160,26,3/16/2009 15:20,MDT,Yes,mls,USGS,14.18,534,Fair,-0.02,1.2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,534,276,269,1.98,SOFT,SAND,UNEV,unkn,EVEN,UNSP,ATGA,
USGS,8331160,27,6/26/2009 11:51,MDT,Yes,mls,USGS,13.51,279,Fair,-0.02,1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,279,141,157,1.78,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,100
USGS,8331160,28,8/4/2009 13:39,MDT,Yes,mls,USGS,13.07,108,Fair,-0.01,1.1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,108,113,83,1.3,UNSP,UNSP,UNSP,unkn,EVEN,UNSP,ATGA,
USGS,8331160,29,9/3/2009 15:03,MDT,Yes,mls,USGS,13.09,115,Fair,-0.01,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,115,70.5,74.2,1.55,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,4
USGS,8331160,30,10/2/2009 14:46,MDT,Yes,mls,USGS,13.05,105,Fair,0.1,0.7,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,105,116,91.1,1.15,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,30
USGS,8331160,31,2/26/2010 15:06,MST,Yes,mls,USGS,14.27,693,Fair,-0.07,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,693,296,386,1.79,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,100
USGS,8331160,32,4/5/2010 14:10,MDT,Yes,mls,USGS,14.59,882,Fair,-0.03,0.9,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,882,295,439,2.01,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,1
USGS,8331160,33,6/24/2010 13:23,MDT,Yes,mls,USGS,13.09,112,Fair,,0.6,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,112,153,76.2,1.46,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,75
USGS,8331160,34,7/8/2010 10:05,MDT,Yes,mls,USGS,13.14,202,Fair,-0.03,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,202,136,122,1.66,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,200
USGS,8331160,35,7/27/2010 12:14,MDT,Yes,mls,USGS,14.69,925,Fair,-0.07,1.4,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,925,350,494,1.87,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UNSP,
USGS,8331160,36,8/5/2010 10:40,MDT,Yes,mls,USGS,14.28,652,Fair,-0.1,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,652,285,365,1.79,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,35
USGS,8331160,37,8/11/2010 12:05,MDT,Yes,mls,USGS,12.87,151,Fair,0.07,0.9,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,151,225,112,1.34,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,200
USGS,8331160,38,8/27/2010 13:19,MDT,Yes,mls,USGS,12.27,61.5,Fair,0,0.5,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,61.5,90,54.5,1.14,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,180
USGS,8331160,39,9/9/2010 14:20,MDT,Yes,mls,USGS,12.16,38.7,Fair,0,0.7,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,38.7,75.5,30.8,1.26,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,150
USGS,8331160,40,9/29/2010 13:52,MDT,Yes,mls,USGS,12.69,70.6,Fair,0,0.6,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,70.6,98,52.8,1.34,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,200
USGS,8331160,41,10/6/2010 10:37,MDT,Yes,mls,USGS,12.36,29.6,Fair,0,0.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,29.6,57.5,25.2,1.18,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,100
USGS,8331160,42,10/19/2010 14:36,MDT,Yes,mls,USGS,12.33,30.5,Fair,-0.01,0.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,30.5,54,24.1,1.27,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,150
USGS,8331160,43,10/28/2010 11:35,MDT,Yes,mls,USGS,13.04,97.8,Fair,-0.04,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,97.8,132,67.4,1.45,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,200
USGS,8331160,44,11/2/2010 13:23,MDT,Yes,ARC/MLS,USGS,13.61,264,Fair,1,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,264,223,208,1.26,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,225
USGS,8331160,45,11/2/2010 13:23,MDT,Yes,"mls, ac",USGS,13.6,255,Fair,-0.04,1.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,255,208,217,1.18,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,200
USGS,8331160,46,1/31/2011 11:52,MST,Yes,mls,USGS,14.42,600,Fair,-0.01,1.6,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,600,366,438,1.37,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,75
USGS,8331160,47,3/4/2011 11:05,MST,Yes,mls,USGS,14.22,426,Fair,0.04,1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,426,206,257,1.66,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,40
USGS,8331160,48,3/29/2011 12:20,MDT,Yes,mls,USGS,13.49,220,Poor,,0.9,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,220,182,164,1.34,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,150
USGS,8331160,49,3/30/2011 11:54,MDT,Yes,MLS:mc,USGS,13.32,154,Fair,0.01,0.6,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,154,188,128,1.2,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,150
USGS,8331160,50,4/7/2011 12:17,MDT,Yes,mls,USGS,13.22,114,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,114,153,114,1,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,50
USGS,8331160,51,4/25/2011 12:52,MDT,Yes,mls,USGS,14.06,410,Fair,-0.16,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,410,218,235,1.74,SOFT,SAND,EVEN,unkn,UNEV,STND,DNST,250
USGS,8331160,52,6/6/2011 13:20,MDT,Yes,mls,USGS,14.72,868,Fair,-0.03,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,868,323,455,1.91,SOFT,SAND,EVEN,unkn,UNEV,STND,UPST,250
USGS,8331160,53,6/17/2011 11:31,MDT,Yes,JEB,USGS,13.84,358,Unspecified,,0.7,,NONE,1,Imported Channel 1,UNSP,other,,358,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8331160,54,6/20/2011 13:19,MDT,Yes,GHS,USGS,13.45,214,Fair,-0.06,1,Clear,NONE,1,main,WADE,QSCMM,VADV,214,148,141,1.52,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,100
USGS,8331160,55,7/1/2011 15:09,MDT,Yes,mls,USGS,13.13,115,Fair,0,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,115,195,91.1,1.26,SOFT,SAND,EVEN,unkn,UNEV,STND,DNST,40
USGS,8331160,56,7/25/2011 10:15,MDT,Yes,mls,USGS,13.95,384,Fair,0.15,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,384,154,198,1.94,SOFT,SAND,EVEN,unkn,UNEV,STND,DNST,50
USGS,8331160,57,8/10/2011 16:03,MDT,Yes,mls,USGS,12.63,28.1,Fair,0,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,28.1,59,42.1,0.67,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,30
USGS,8331160,58,9/7/2011 11:52,MDT,Yes,mls,USGS,12.51,23.4,Fair,0,0.8,Clear,NONE,1,main,WADE,QSCMM,VADV,23.4,35.3,24.4,0.96,SOFT,SAND,UNEV,unkn,EVEN,UNFM,DNST,75
USGS,8331160,59,10/5/2011 14:36,MDT,Yes,mls,USGS,13.7,304,Fair,0.05,0.8,DebrisLight,NONE,1,right bank channel,WADE,QSCMM,VADV,304,142,169,11.8,SOFT,SAND,UNEV,unkn,UNEV,UNFM,DNST,100
USGS,8331160,60,10/26/2011 15:00,MDT,Yes,mls,USGS,12.47,13.1,Fair,0,0.6,Clear,NONE,1,"main ,low",WADE,QSCMM,VADV,13.1,37.2,13.1,1,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,150
USGS,8331160,61,11/29/2011 14:20,MST,Yes,mls,USGS,14.89,946,Fair,-0.01,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,946,284,453,2.09,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,220
USGS,8331160,62,2/2/2012 15:21,MST,Yes,mls,USGS,14.45,647,Fair,0,0.9,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,647,249,334,1.94,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,300
USGS,8331160,63,2/16/2012 14:15,MST,Yes,mls,USGS,14.61,754,Poor,0.02,1.5,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,754,312,400,1.89,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,300
USGS,8331160,64,2/23/2012 14:59,MST,Yes,mls,USGS,14.57,710,Fair,0.01,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,710,297,385,1.85,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,300
USGS,8331160,65,3/8/2012 13:03,MST,Yes,mls,USGS,14.16,455,Fair,0,0.9,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,455,164,245,1.86,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,222
USGS,8331160,66,3/21/2012 16:20,MDT,Yes,mls,USGS,14.53,723,Fair,0.07,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,723,308,370,1.95,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,80
USGS,8331160,67,4/24/2012 12:27,MDT,Yes,GHS,USGS,13.89,285,Fair,-0.01,1,Clear,NONE,1,main,WADE,QSCMM,VADV,285,137,210,1.36,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8331160,68,5/22/2012 12:57,MDT,Yes,GHS/JDL,USGS,13.5,219,Fair,0,0.7,Clear,NONE,1,main,WADE,QSCMM,VADV,219,166,150,1.45,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8331160,69,6/1/2012 11:26,MDT,Yes,GHS,USGS,13.62,250,Fair,-0.01,0.9,FillControlChanged,NONE,1,main,WADE,QSCMM,VADV,250,144,172,1.46,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8331160,70,6/18/2012 15:58,MDT,Yes,GHS,USGS,13.55,176,Fair,-0.06,1,FillControlChanged,NONE,1,Channels,WADE,QSCMM,VADV,176,170,126,1.39,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,300
USGS,8331160,71,7/5/2012 16:35,MDT,Yes,GHS/DKM,USGS,13.28,54.1,Fair,0.01,0.8,Clear,NONE,1,channels,WADE,QSCMM,VADV,54.1,96,55.1,0.98,SOFT,SAND,UNEV,unkn,UNEV,NSTD,ATGA,
USGS,8331160,72,8/6/2012 15:07,MDT,Yes,GHS,USGS,,0,Excellent,,,Clear,NONE,1,MAIN,OTHR,other,,0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8331160,73,9/28/2012 10:48,MDT,Yes,JRC,USGS,,7.42,Poor,0,,,NONE,1,Main,WADE,QSCMM,VADV,7.42,32,8.63,0.86,UNSP,UNSP,UNSP,unkn,UNEV,UNSP,ATGA,
USGS,8331160,74,10/4/2012 16:33,MDT,Yes,GHS,USGS,12.55,5.44,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,5.44,25,5.78,0.94,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,40
USGS,8331160,75,10/9/2012 13:07,MDT,Yes,GHS/JDC,USGS,,0,Excellent,,,,NONE,1,DRY NO FLOW,OTHR,other,,0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,ATGA,
USGS,8331160,76,10/17/2012 13:26,MDT,Yes,GHS,USGS,12.77,21.4,Fair,-0.01,0.7,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,21.4,49,19.2,1.11,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,40
USGS,8331160,77,11/7/2012 15:14,MST,Yes,GHS,USGS,13.57,180,Poor,-0.01,1.1,Clear,NONE,1,channels,WADE,QSCMM,VADV,180,134,125,1.45,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,1320
USGS,8331160,78,12/4/2012 14:35,MST,Yes,JRC/GHS,USGS,14.79,779,Fair,-0.01,1.4,Clear,NONE,1,Main,WADE,QSCMM,VADV,463,95,215,2.15,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,500
USGS,8331160,78,12/4/2012 14:35,MST,Yes,JRC/GHS,USGS,14.79,779,Fair,-0.01,1.4,Clear,NONE,2,Main 1,WADE,QSCMM,VADV,315,200,297,1.06,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,500
USGS,8331160,79,1/8/2013 12:05,MST,Yes,GHS,USGS,13.7,288,Poor,0,1.1,Clear,NONE,1,channels,WADE,QSCMM,VADV,288,145,178,1.62,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,50
USGS,8331160,80,1/22/2013 13:32,MST,Yes,GHS,USGS,13.97,393,Fair,0.01,1.1,Clear,NONE,1,channels,WADE,QSCMM,VADV,393,190,237,1.65,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,500
USGS,8331160,81,3/6/2013 12:20,MST,Yes,GHS,USGS,13.46,182,Fair,0.01,1.2,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,182,88,112,1.63,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,300
USGS,8331160,82,3/21/2013 15:30,MDT,Yes,GHS,USGS,13.5,227,Fair,0.01,1.1,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,227,154,139,1.63,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,100
USGS,8331160,83,4/12/2013 11:32,MDT,Yes,GHS,USGS,13.52,203,Fair,0.01,0.7,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,203,162,147,1.38,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,100
USGS,8331160,84,5/17/2013 9:33,MDT,Yes,GHS,USGS,13.56,210,Fair,0,1.1,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,210,155,168,1.25,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,200
USGS,8331160,85,6/3/2013 14:23,MDT,Yes,TLH/JEB,USGS,13.53,224,Good,0,2,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,224,149,133,1.69,SOFT,SAND,UNEV,unkn,EVEN,UNFM,UPST,400
USGS,8331160,86,6/10/2013 14:52,MDT,Yes,GHS,USGS,13.48,176,Fair,-0.01,0.9,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,176,141,120,1.47,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8331160,87,6/20/2013 12:06,MDT,Yes,GHS,USGS,13.13,80.5,Fair,-0.01,0.8,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,80.5,122,70.1,1.15,SOFT,SAND,UNEV,unkn,UNEV,UNKN,ATGA,
USGS,8331160,88,7/10/2013 10:52,MDT,Yes,GHS,USGS,12.88,41.9,Fair,0,0.6,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,41.9,88,38.3,1.1,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,100
USGS,8331160,89,7/23/2013 14:45,MDT,Yes,GHS,USGS,12.87,33.6,Fair,-0.06,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,33.6,56,34.4,0.98,SOFT,silt,UNEV,unkn,UNEV,UNKN,DNST,80
USGS,8331160,90,8/6/2013 13:05,MDT,Yes,JRC,USGS,12.86,54.3,Fair,0,1.8,Clear,NONE,1,Main,WADE,QSCMM,VADV,54.3,39,60.5,0.9,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,30
USGS,8331160,91,8/14/2013 12:43,MDT,Yes,JRC,USGS,12.83,43.2,Fair,0,0.6,Clear,NONE,1,Main,WADE,QSCMM,VADV,43.2,48,40.4,1.07,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,30
USGS,8331160,92,8/19/2013 16:05,MDT,Yes,JRC,USGS,12.42,37.3,Fair,0,0.5,Clear,NONE,1,Main,WADE,QSCMM,VADV,37.3,48,31.8,1.18,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,20
