#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:47:46 EDT     (caww01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08331510 RIO GRANDE AT STATE HWY 346 NEAR BOSQUE, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
USGS,8331510,22,9/3/2008 9:34,MDT,Yes,mls,USGS,15.51,437,Fair,0,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,437,152,218,2.01,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8331510,23,10/2/2008 13:56,MDT,Yes,mls,USGS,14.33,70.7,Fair,-0.09,1,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,70.7,62,56.4,1.25,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,40
USGS,8331510,24,11/19/2008 15:05,MST,Yes,mls,USGS,15.79,544,Fair,0.01,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,544,156,266,2.04,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,150
USGS,8331510,25,3/17/2009 12:41,MDT,Yes,mls,USGS,15.75,464,Fair,0.06,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,464,150,233,2,UNSP,UNSP,UNSP,unkn,EVEN,UNSP,DNST,120
USGS,8331510,26,6/24/2009 13:38,MDT,Yes,mls,USGS,15.49,569,Fair,0.03,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,569,130,257,2.21,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,150
USGS,8331510,27,8/3/2009 14:13,MDT,Yes,mls,USGS,14.62,164,Fair,0,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,164,116,116,1.42,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,150
USGS,8331510,28,9/1/2009 12:59,MDT,Yes,mls,USGS,13.99,39.5,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,39.5,41.5,34,1.16,UNSP,UNSP,UNSP,unkn,EVEN,UNSP,DNST,50
USGS,8331510,29,10/5/2009 14:11,MDT,Yes,mls,USGS,14.18,57.4,Fair,0.05,0.6,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VIPYG,57.4,98,48.1,1.19,UNSP,UNSP,UNSP,unkn,EVEN,UNSP,UPST,50
USGS,8331510,30,11/18/2009 10:00,MST,Yes,mls,USGS,16.15,732,Fair,0,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,732,166,334,2.19,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,150
USGS,8331510,31,1/20/2010 13:44,MST,Yes,mls,USGS,16.58,823,Fair,0.05,1.3,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,823,168,400,2.06,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,200
USGS,8331510,32,2/25/2010 11:42,MST,Yes,mls,USGS,16.34,767,Fair,-0.04,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,767,167,401,1.9,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,150
USGS,8331510,33,5/25/2010 9:35,MDT,Yes,ghs/jeb,USGS,19.75,4580,Poor,,1.7,DebrisLight,NONE,1,Imported Channel 1,RC,QADCP,VADCP,4580,237,1020,4.48,SOFT,SAND,UNEV,unkn,EVEN,UNSP,ATGA,
USGS,8331510,34,6/22/2010 15:28,MDT,Yes,mls,USGS,14.04,90.3,Fair,-0.02,0.7,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPYG,90.3,146,80,1.13,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,200
USGS,8331510,35,7/22/2010 12:15,MDT,Yes,mls,USGS,13.84,32.4,Fair,0,0.7,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,32.4,104,45.6,0.71,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,20
USGS,8331510,36,8/17/2010 14:09,MDT,Yes,mls,USGS,14.36,115,Fair,0.27,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,115,155,99.3,1.16,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,150
USGS,8331510,37,9/3/2010 12:00,MDT,Yes,MLS,USGS,13.98,21.2,Unspecified,,,Unspecifed,NONE,1,Imported Channel 1,UNSP,other,,21.2,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8331510,38,10/6/2010 14:20,MDT,Yes,mls,USGS,14.15,43.8,Fair,0.04,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPYG,43.8,65,55.3,0.79,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,150
USGS,8331510,39,11/8/2010 9:57,MST,Yes,mls,USGS,15.48,456,Fair,0.02,1.3,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,456,131,218,2.09,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,150
USGS,8331510,40,1/7/2011 13:51,MST,Yes,mls,USGS,15.76,503,Fair,0.01,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,503,162,242,2.08,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,250
USGS,8331510,41,3/4/2011 15:03,MST,Yes,mls,USGS,16.31,693,Fair,-0.02,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,693,214,322,2.15,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,350
USGS,8331510,42,3/25/2011 14:10,MDT,Yes,mls,USGS,15.2,222,Fair,0.04,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,222,131,125,1.77,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,120
USGS,8331510,43,5/2/2011 15:04,MDT,Yes,mls,USGS,15.2,270,Fair,0.03,0.9,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,270,131,151,1.78,SOFT,SAND,EVEN,unkn,UNEV,STND,DNST,100
USGS,8331510,44,6/3/2011 16:30,MDT,Yes,mls,USGS,15.66,409,Fair,-0.08,0.8,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,409,151,250,1.64,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,330
USGS,8331510,45,6/17/2011 14:20,MDT,Yes,JEB,USGS,15.38,275,Poor,0,1,,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,275,150,193,1.42,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,200
USGS,8331510,46,6/27/2011 12:21,MDT,Yes,mls,USGS,14.66,85.7,Fair,0,0.5,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,85.7,82,55.1,1.56,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,400
USGS,8331510,47,7/6/2011 11:26,MDT,Yes,mls,USGS,14.4,30.9,Fair,0,0.6,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,30.9,60,35.6,0.87,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,100
USGS,8331510,48,7/22/2011 11:48,MDT,Yes,mls,USGS,14.16,12.8,Poor,-0.02,0.7,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,12.8,40,23.4,0.55,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,100
USGS,8331510,49,8/10/2011 12:00,MDT,Yes,mls,USGS,14.3,13.8,Fair,0,0.8,Clear,NONE,1,main,WADE,QSCMM,VADV,13.8,22.5,23.7,0.58,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,300
USGS,8331510,50,9/8/2011 11:49,MDT,Yes,mls,USGS,14.26,20.6,Fair,0,0.6,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,20.6,49.1,18,1.14,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,200
USGS,8331510,51,9/22/2011 13:44,MDT,Yes,mls,USGS,14.24,22.8,Fair,0.01,1,Clear,NONE,1,main,WADE,QSCMM,VADV,22.8,28.5,21.2,1.07,SOFT,SAND,EVEN,unkn,UNEV,UNFM,UPST,100
USGS,8331510,52,10/5/2011 11:02,MDT,Yes,mls,USGS,14.19,20.1,Fair,0,0.8,Clear,NONE,1,main,WADE,QSCMM,VADV,20.1,26.4,21.1,0.95,SOFT,SAND,EVEN,unkn,EVEN,UNFM,UPST,50
USGS,8331510,53,12/12/2011 12:03,MST,Yes,mls,USGS,16.4,745,Fair,,,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,745,205,342,2.17,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,500
USGS,8331510,54,2/1/2012 14:44,MST,Yes,mls,USGS,16.32,716,Fair,-0.01,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,716,212,356,2.01,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,500
USGS,8331510,55,2/23/2012 11:37,MST,Yes,mls,USGS,16.33,687,Fair,-0.01,0.9,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,687,211,340,2.02,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,400
USGS,8331510,56,3/21/2012 12:05,MDT,Yes,mls,USGS,16.48,788,Fair,0.01,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,788,216,412,1.91,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,350
USGS,8331510,57,4/25/2012 14:39,MDT,Yes,GHS,USGS,15.28,297,Fair,0,0.4,Clear,NONE,1,main,WADE,QSCMM,VADV,297,151,181,1.64,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,100
USGS,8331510,58,5/30/2012 10:45,MDT,Yes,GHS,USGS,15.07,177,Fair,0,6,Clear,NONE,1,main,WADE,QSCMM,VADV,177,148,137,1.3,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,200
USGS,8331510,59,6/18/2012 12:10,MDT,Yes,GHS,USGS,14.75,105,Fair,0,1,Clear,NONE,1,main,WADE,QSCMM,VADV,105,63,77.4,1.35,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,40
USGS,8331510,60,7/18/2012 15:41,MDT,Yes,GHS,USGS,14.07,7.1,Fair,0,0.6,,NONE,1,main,WADE,QSCMM,VADV,7.1,26,8.17,0.87,FIRM,SAND,EVEN,unkn,UNEV,UNKN,UPST,100
USGS,8331510,61,8/9/2012 15:48,MDT,Yes,GHS,USGS,13.94,3.73,Poor,0,0.5,Clear,NONE,1,main,WADE,QSCMM,VADV,3.73,11,4.88,0.76,SOFT,SAND,EVEN,unkn,UNEV,UNKN,UPST,200
USGS,8331510,62,10/4/2012 13:40,MDT,Yes,GHS,USGS,13.85,2.79,Poor,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,2.79,9,3.18,0.88,SOFT,SAND,EVEN,unkn,EVEN,UNKN,UPST,150
USGS,8331510,63,11/6/2012 13:32,MST,Yes,GHS,USGS,15.11,161,Poor,0.01,1.1,DebrisModerate,NONE,1,MAIN,WADE,QSCMM,VADV,161,132,119,1.35,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,50
USGS,8331510,64,1/8/2013 15:20,MST,Yes,GHS,USGS,15.33,285,Fair,0.03,1,Unspecifed,NONE,1,channels,WADE,QSCMM,VADV,285,119,156,1.82,SOFT,SAND,EVEN,unkn,EVEN,NSTD,DNST,500
USGS,8331510,65,2/12/2013 14:57,MST,Yes,GHS,USGS,15.83,464,Fair,0.03,0.8,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,464,177,246,1.89,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,100
USGS,8331510,66,3/21/2013 11:34,MDT,Yes,GHS,USGS,14.94,178,Fair,0.04,1,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,178,98,108,1.65,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,300
USGS,8331510,67,4/11/2013 12:45,MDT,Yes,GHS,USGS,14.55,112,Fair,0.01,0.5,Clear,NONE,1,main,WADE,QSCMM,VADV,112,68,78.8,1.43,SOFT,SAND,EVEN,unkn,EVEN,UNKN,DNST,400
USGS,8331510,68,4/25/2013 13:42,MDT,Yes,GHS,USGS,14.49,102,Fair,0.02,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,102,66,70.9,1.44,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,400
USGS,8331510,69,5/16/2013 13:32,MDT,Yes,GHS,USGS,15.15,218,Fair,0,1,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,218,96,116,1.88,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,200
USGS,8331510,70,6/13/2013 10:29,MDT,Yes,GHS,USGS,14.19,49.1,Fair,0,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,49.1,60.5,45.4,1.08,SOFT,SAND,EVEN,unkn,UNEV,UNKN,DNST,400
USGS,8331510,71,6/19/2013 10:58,MDT,Yes,GHS,USGS,13.92,21.6,Fair,0,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,21.6,42,28.5,0.76,SOFT,SAND,EVEN,unkn,UNEV,UNKN,DNST,20
USGS,8331510,72,6/25/2013 15:50,MDT,Yes,GHS,USGS,13.71,10.8,Fair,-0.01,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,10.8,24,9.14,1.19,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,100
USGS,8331510,73,7/23/2013 12:12,MDT,Yes,GHS,USGS,14.2,44.6,Fair,-0.03,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,44.6,49,36.4,1.23,SOFT,silt,UNEV,unkn,UNEV,UNKN,DNST,50
USGS,8331510,74,8/5/2013 13:47,MDT,Yes,JRC,USGS,14.41,117,Fair,-0.06,1.7,Clear,NONE,1,Main,WADE,QSCMM,VADV,117,68,67.4,1.73,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,120
USGS,8331510,75,8/22/2013 11:39,MDT,Yes,JRC,USGS,13.58,14.5,Fair,0,0.7,Clear,NONE,1,Main,WADE,QSCMM,VADV,14.5,25,12.6,1.15,SOFT,SAND,EVEN,unkn,EVEN,UNFM,DNST,120
USGS,8331510,76,9/6/2013 14:51,MDT,Yes,GHS,USGS,13.48,8.87,Fair,0,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,8.87,19,7.58,1.17,SOFT,SAND,UNEV,unkn,EVEN,UNKN,UPST,80
USGS,8331510,77,9/14/2013 16:09,MDT,Yes,BRG/JRC,USGS,18.6,1600,Poor,0.66,2.3,,NONE,1,MAIN,BRDS,QSCMM,VPAA,1600,150,601,2.66,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,0
USGS,8331510,78,9/25/2013 11:35,MDT,Yes,GHS,USGS,16.46,686,Fair,-0.05,1.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,686,163,372,1.84,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,500
USGS,8331510,79,10/29/2013 15:25,MDT,Yes,GHS,USGS,14.87,264,Fair,0.05,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,264,68,123,2.15,SOFT,SAND,UNEV,unkn,EVEN,NSTD,DNST,300
USGS,8331510,80,12/13/2013 13:45,MST,Yes,GHS,USGS,16.28,650,Fair,-0.03,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,650,192,329,1.98,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,500
USGS,8331510,81,1/28/2014 15:38,MST,Yes,TLH,USGS,15.97,582,Fair,0.01,1.4,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,582,151,284,2.05,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,300
USGS,8331510,82,3/21/2014 8:03,MDT,Yes,GHS,USGS,14.54,190,Fair,-0.01,0.7,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,190,72,101,1.88,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,500
USGS,8331510,83,3/27/2014 10:05,MDT,Yes,GHS,USGS,14.24,121,Fair,0,0.7,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,121,92,78.7,1.54,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,150
USGS,8331510,84,5/6/2014 15:49,MDT,Yes,GHS,USGS,14.27,119,Fair,0,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,119,69,74.2,1.61,SOFT,SAND,UNEV,unkn,EVEN,UNKN,UPST,200
USGS,8331510,85,5/12/2014 14:57,MDT,Yes,jrc/dkm,USGS,17.02,941,Fair,0,0.5,Clear,NONE,1,main,BRDS,QADCP,VADCP,941,150,413,2.28,FIRM,SAND,EVEN,unkn,EVEN,STND,ATGA,
USGS,8331510,86,5/23/2014 11:54,MDT,Yes,ANG/TLH,USGS,14.98,282,Poor,0.08,1.9,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,282,91,150,1.88,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,50
USGS,8331510,87,6/26/2014 13:07,MDT,Yes,GHS,USGS,14.24,105,Fair,0,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,105,88,72,1.46,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,150
USGS,8331510,88,8/6/2014 13:11,MDT,Yes,GHS,USGS,16.12,594,Fair,0.05,0.9,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,594,161,296,2.01,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8331510,89,8/14/2014 13:01,MDT,Yes,GHS,USGS,14.08,88.3,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,88.3,90,68,1.3,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,200
USGS,8331510,90,9/4/2014 12:19,MDT,Yes,GHS,USGS,13.58,20.6,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,20.6,24,16.4,1.25,SOFT,SAND,EVEN,unkn,EVEN,UNKN,UPST,100
USGS,8331510,91,10/3/2014 13:10,MDT,Yes,GHS,USGS,13.56,17.6,Fair,-0.01,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,17.6,50,18.9,0.93,SOFT,SAND,EVEN,unkn,UNEV,UNKN,UPST,150
USGS,8331510,92,12/1/2014 10:37,MST,Yes,GHS,USGS,16.44,720,Poor,0.02,1.3,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,720,173,348,2.07,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,600
USGS,8331510,93,1/20/2015 15:27,MST,Yes,CPL,USGS,16.18,627,Fair,0.02,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,627,144,303,2.07,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,600
