#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:49:36 EDT     (caww02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08359500 RIO GRANDE AT NARROWS IN ELEPHANT BUTTE RES., NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
USGS,8359500,1009,1/8/2013 12:20,MST,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8359500,1010,2/13/2013 11:53,MST,Yes,"sg, jls",USGS,5.46,502,Fair,0,1.5,Clear,NONE,1,main,WADE,QSCMM,VADV,502,112,269,1.86,SOFT,SAND,UNEV,unkn,EVEN,UNKN,UPST,100
USGS,8359500,1011,2/13/2013 11:58,MST,Yes,"sg, jls",USGS,5.46,497,Fair,0,1.5,Clear,NONE,1,main,WADE,QSCMM,VADV,497,112,268,1.86,SOFT,GRVL,UNEV,unkn,EVEN,UNKN,UPST,100
USGS,8359500,1012,4/11/2013 9:53,MDT,Yes,JLS,USGS,3.96,90,Fair,0,0.8,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,90,105,82.3,1.09,FIRM,SAND,UNEV,unkn,UNEV,UNKN,UPST,20
USGS,8359500,1013,5/8/2013 11:06,MDT,Yes,"JLS, PS",USGS,4.06,122,Good,0,1.3,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,122,110,99.2,1.23,FIRM,SAND,UNEV,unkn,UNEV,UNKN,UPST,75
USGS,8359500,1014,5/8/2013 11:25,MDT,Yes,"JLS, PS",USGS,4.06,125,Good,,,DebrisLight,NONE,1,main2,WADE,QSCMM,VADV,125,110,100,1.25,FIRM,SAND,UNEV,unkn,UNEV,UNKN,UPST,75
USGS,8359500,1015,5/29/2013 12:28,MDT,Yes,JLS,USGS,3.95,94.5,Fair,0.01,1.1,Clear,NONE,1,main,WADE,QSCMM,VADV,94.5,108,87.1,1.09,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,60
USGS,8359500,1016,6/19/2013 9:50,MDT,Yes,JLS,USGS,3.48,24.8,Fair,0,,Clear,NONE,1,main,WADE,QSCMM,VADV,24.8,31,33.2,0.75,FIRM,SAND,UNEV,unkn,EVEN,UNKN,UPST,100
USGS,8359500,1017,7/23/2013 9:59,MDT,Yes,JLS,USGS,3.84,82.2,Good,0,1,Clear,NONE,1,main,WADE,QSCMM,VADV,82.2,98,74.5,1.1,SOFT,silt,UNEV,unkn,UNEV,UNKN,UPST,2000
USGS,8359500,1018,7/31/2013 8:37,MDT,Yes,JLS,USGS,5.38,735,Fair,0,,Clear,NONE,1,main,WADE,QSCMM,VADV,735,117,214,3.43,SOFT,SAND,EVEN,unkn,EVEN,UNKN,DNST,20
USGS,8359500,1019,7/31/2013 9:08,MDT,Yes,JLS,USGS,5.38,767,Fair,0,2,Clear,NONE,1,main,WADE,QSCMM,VADV,767,117,209,3.67,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,20
USGS,8359500,1020,8/8/2013 11:53,MDT,Yes,JLS,USGS,4.5,226,Good,0.03,0.8,Clear,NONE,1,main,WADE,QSCMM,VADV,226,112,136,1.65,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,20
USGS,8359500,1021,8/14/2013 12:33,MDT,Yes,JLS/PJS,USGS,5.36,467,Poor,,,,NONE,1,Main,WADE,QSCMM,VADV,467,111,212,2.2,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UPST,100
USGS,8359500,1022,8/14/2013 12:49,MDT,Yes,JLS/PJS,USGS,5.35,500,Fair,,,,NONE,1,Main,WADE,QSCMM,VADV,500,112,213,2.35,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UPST,100
USGS,8359500,1023,8/26/2013 16:40,MDT,Yes,JLS,USGS,3.58,54.4,Fair,0.01,0.8,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,54.4,105,53.9,1.01,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,150
USGS,8359500,1024,10/22/2013 15:05,MDT,Yes,JLS/SG,USGS,5.73,1220,Poor,0,0.3,Clear,NONE,1,Main,CWAY,QADCP,VADCP,1220,110,278,4.4,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,20
USGS,8359500,1025,10/22/2013 15:48,MDT,Yes,JLS/SG,USGS,5.73,1220,Poor,0,0.3,Clear,NONE,1,Main,CWAY,QADCP,VADCP,1220,110,282,4.34,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,20
USGS,8359500,1026,12/19/2013 9:59,MST,Yes,JLS,USGS,4.85,631,Fair,0,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,631,114,178,3.55,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,30
USGS,8359500,1027,12/19/2013 10:06,MST,Yes,JLS,USGS,4.85,656,Fair,0,,Clear,NONE,1,Main,WADE,QSCMM,VADV,656,114,180,3.65,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,30
USGS,8359500,1028,2/20/2014 10:51,MST,Yes,JLS,USGS,5.08,545,Fair,0,1,Clear,NONE,1,Main,CWAY,QADCP,VADCP,545,113,262,2.09,SOFT,SAND,EVEN,unkn,EVEN,UNKN,DNST,15
USGS,8359500,1029,3/25/2014 13:34,MDT,Yes,JLS,USGS,4.1,274,Fair,0.02,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,274,102,137,2,SOFT,SAND,UNEV,unkn,EVEN,UNKN,UPST,100
USGS,8359500,1030,4/15/2014 15:17,MDT,Yes,JLS,USGS,3.58,116,Fair,0.02,0.8,Clear,NONE,1,Main,WADE,QSCMM,VADV,116,65,87.9,1.32,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,50
USGS,8359500,1031,5/12/2014 14:30,MDT,Yes,JLS,USGS,4.87,548,Fair,0.01,0.5,Clear,NONE,1,Rio Grande @ the Naorrows.,CWAY,QADCP,VADCP,548,112,235,2.34,SOFT,SAND,UNEV,unkn,UNSP,STND,UPST,50
USGS,8359500,1032,5/13/2014 10:33,MDT,Yes,JLS,USGS,5.13,563,Fair,0.01,0.8,Clear,NONE,1,Rio Grande @ the Narrows,CWAY,QADCP,VADCP,563,109,262,2.15,SOFT,SAND,UNEV,unkn,UNSP,STND,UPST,50
USGS,8359500,1033,8/1/2014 13:55,MDT,Yes,GHS,USGS,4.99,562,Fair,0.6,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,562,117,253,2.22,SOFT,SAND,EVEN,unkn,EVEN,UNKN,DNST,30
USGS,8359500,1034,9/3/2014 12:51,MDT,Yes,GHS,USGS,3.89,205,Fair,-0.01,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,205,108,122,1.67,SOFT,SAND,EVEN,unkn,EVEN,UNKN,UPST,80
USGS,8359500,1035,9/15/2014 13:27,MDT,Yes,GHS,USGS,3.22,63.7,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,63.7,67,54.4,1.17,SOFT,SAND,EVEN,unkn,UNEV,UNKN,DNST,100
USGS,8359500,1036,10/6/2014 12:16,MDT,Yes,GHS,USGS,3.62,146,Fair,0.01,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,146,104,109,1.34,SOFT,SAND,EVEN,unkn,UNEV,NSTD,DNST,80
USGS,8359500,1037,12/5/2014 10:53,MST,Yes,GHS/CPL,USGS,4.88,688,Fair,0.01,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,688,116,242,2.85,SOFT,SAND,UNEV,unkn,EVEN,NSTD,UPST,80
USGS,8359500,1038,1/27/2015 11:41,MST,Yes,CPL,USGS,4.75,543,Poor,0.01,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,543,94,253,2.15,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,20
USGS,8359500,1039,3/11/2015 13:29,MDT,Yes,GHS,USGS,4.91,530,Fair,0,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,530,114,263,2.02,SOFT,SAND,UNEV,unkn,EVEN,NSTD,UPST,150
USGS,8359500,1040,4/16/2015 11:54,MDT,Yes,GHS,USGS,3.94,284,Fair,-0.01,0.9,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,284,103,151,1.89,SOFT,SAND,UNEV,unkn,EVEN,UNFM,UPST,200
USGS,8359500,1041,5/21/2015 12:28,MDT,Yes,GHS,USGS,5.57,716,Fair,0.02,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,716,116,335,2.14,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,557
USGS,8359500,1042,6/3/2015 14:15,MDT,Yes,GHS,USGS,5.47,1260,Fair,0,0.7,Clear,NONE,1,MAIN,CWAY,QADCP,VADCP,1260,119,411,3.06,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,50
USGS,8359500,1043,6/18/2015 12:48,MDT,Yes,GHS/JDL,USGS,5.88,1560,Fair,0.01,0.3,Clear,NONE,1,MAIN1,CWAY,QADCP,VADCP,1560,114,326,4.78,FIRM,SAND,EVEN,unkn,EVEN,UNFM,DNST,50
USGS,8359500,1044,6/30/2015 12:12,MDT,Yes,GHS,USGS,4.32,413,Fair,0,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,413,117,214,1.93,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,50
USGS,8359500,1045,7/30/2015 11:45,MDT,Yes,GHS,USGS,3.93,287,Fair,0.01,0.7,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,287,116,163,1.76,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,50
USGS,8359500,1046,8/14/2015 14:12,MDT,Yes,GHS,USGS,3.71,219,Fair,-0.01,0.7,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,219,116,152,1.44,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,50
USGS,8359500,1047,10/2/2015 12:41,MDT,Yes,GHS/CMP,USGS,3.04,78.6,Fair,0,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,78.6,100,84.5,0.93,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,200
USGS,8359500,1048,11/12/2015 10:23,MST,Yes,GHS,USGS,4.71,454,Fair,-0.01,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,454,118,223,2.03,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,50
USGS,8359500,1049,11/20/2015 13:08,MST,Yes,AJMc,USGS,5.44,1200,Good,0.01,0.5,Clear,NONE,1,Rio Grande abv Elephant Butte,CWAY,QADCP,VADCP,1200,114,269,4.47,SOFT,SAND,UNEV,unkn,UNSP,STND,DNST,30
USGS,8359500,1050,12/18/2015 10:28,MST,Yes,APG/AJM,USGS,6.35,1860,Fair,0,0.5,Clear,NONE,1,Rio Grande at Narrows,CWAY,QADCP,VADCP,1860,118,371,5.03,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,80
USGS,8359500,1051,12/18/2015 11:39,MST,Yes,APG/AJM,USGS,6.35,1880,Fair,0,0.5,Clear,NONE,1,Rio Grande at Narrows,CWAY,QADCP,VADCP,1880,119,381,4.94,SOFT,SAND,UNEV,unkn,UNEV,UNKN,DNST,80
USGS,8359500,1052,1/20/2016 12:55,MST,Yes,GHS,USGS,4.6,613,Fair,0.01,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,613,117,180,3.41,SOFT,SAND,EVEN,unkn,UNEV,UNFM,DNST,50
USGS,8359500,1053,2/2/2016 11:52,MST,Yes,APG/MSP,USGS,4.8,590,Poor,0,1,Clear,NONE,1,Near Gage,WADE,QSCMM,VADV,590,107,209,2.83,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,30
USGS,8359500,1054,2/10/2016 9:21,MST,No,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,8359500,1055,2/25/2016 10:13,MST,Yes,KCD/MAG,USGS,5.17,1050,Fair,0.02,0.3,Clear,NONE,1,m1,CWAY,QADCP,VADCP,1050,123,276,3.81,SOFT,SAND,EVEN,unkn,EVEN,STND,ATGA,
USGS,8359500,1056,2/25/2016 11:04,MST,Yes,KCD/MAG,USGS,5.21,1010,Fair,0.04,0.3,Clear,NONE,1,check,CWAY,QADCP,VADCP,1010,118,257,3.93,SOFT,SAND,EVEN,unkn,EVEN,STND,ATGA,
USGS,8359500,1057,4/1/2016 12:27,MDT,Yes,APG/MSP,USGS,5.07,586,Fair,0,0.5,Unspecifed,NONE,1,Cableway,CWAY,QADCP,VADCP,586,127,269,2.18,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,
USGS,8359500,1058,4/1/2016 13:05,MDT,Yes,APG/MSP,USGS,5.07,592,Fair,0,0.5,Unspecifed,NONE,1,Cableway,CWAY,QADCP,VADCP,592,123,268,2.21,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,
USGS,8359500,1059,4/29/2016 11:41,MDT,Yes,MSP/MAG,USGS,5.34,621,Fair,0,0.5,Unspecifed,NONE,1,Cableway- S5,CWAY,QADCP,VADCP,621,114,273,2.27,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,
USGS,8359500,1060,5/31/2016 10:17,MDT,Yes,AJMc,USGS,6.63,2250,Poor,0,0.8,Clear,NONE,1,Cableway,CWAY,QADCP,VADCP,2250,116,422,5.33,SOFT,GRVL,UNEV,unkn,UNEV,NSTD,DNST,100
USGS,8359500,1061,6/23/2016 13:12,MDT,Yes,APG,USGS,5.46,921,Fair,0.02,0.5,Clear,NONE,1,main,CWAY,QADCP,VADCP,921,112,316,2.92,SOFT,SAND,UNEV,unkn,EVEN,UNKN,ATGA,
USGS,8359500,1062,7/21/2016 13:28,MDT,Yes,MSP,USGS,3,65.8,Fair,,,Clear,NONE,1,P-4718,WADE,QSCMM,VADV,65.8,30,47.4,1.39,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,50
USGS,8359500,1063,9/6/2016 14:15,MDT,Yes,msp,USGS,3.53,137,Fair,0,1,Clear,NONE,1,at gage,WADE,QSCMM,VADV,137,113,112,1.22,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,30
USGS,8359500,1064,10/24/2016 14:47,MDT,Yes,msp,USGS,3.36,89.2,Fair,0.01,0.5,FillControlChanged,NONE,1,Above gage,WADE,QSCMM,VADV,89.2,108,78,1.14,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,250
USGS,8359500,1065,12/20/2016 12:36,MST,Yes,msp,USGS,5.64,899,Poor,0.07,1,FillControlChanged,NONE,1,Spanway- S5,CWAY,QADCP,VADCP,899,122,372,2.42,SOFT,SAND,UNEV,unkn,UNEV,UNKN,ATGA,
USGS,8359500,1066,3/15/2017 14:20,MDT,Yes,MSP,USGS,5.2,750,Poor,0.01,0.3,Unspecifed,NONE,1,Cableway,CWAY,QADCP,VADCP,750,127,311,2.41,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,
USGS,8359500,1067,3/29/2017 14:50,MDT,Yes,MSP,USGS,7.26,2860,Good,0.02,0.5,Clear,NONE,1,Spanway,CWAY,QADCP,VADCP,2860,136,570,5.01,SOFT,SAND,UNEV,unkn,UNEV,UNKN,ATGA,
USGS,8359500,1068,5/1/2017 12:14,MDT,Yes,MSP/SG,USGS,8.63,3910,Fair,,,Clear,NONE,1,Cableway,CWAY,QADCP,VADCP,3910,128,683,5.72,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,
USGS,8359500,1069,5/22/2017 13:28,MDT,Yes,MSP,USGS,9.21,4100,Poor,0.02,0.3,Clear,NONE,1,Spanway,CWAY,QADCP,VADCP,4100,138,751,5.46,SOFT,SAND,UNEV,unkn,UNEV,UNKN,ATGA,
USGS,8359500,1070,5/22/2017 13:42,MDT,Yes,MSP,USGS,9.21,4100,Fair,0.02,0.3,Clear,NONE,1,Spanway-GGA,CWAY,QADCP,VADCP,4100,138,753,5.44,SOFT,SAND,UNEV,unkn,UNEV,NSTD,ATGA,
USGS,8359500,1071,7/19/2017 12:34,MDT,Yes,MSP,USGS,4.79,212,Fair,0,0.5,Clear,NONE,1,At gage,WADE,QSCMM,VADV,212,114,142,1.49,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,0
USGS,8359500,1072,9/15/2017 12:06,MDT,Yes,MSP/SH,USGS,4.37,85.5,Poor,0.02,0.5,FillControlChanged,NONE,1,Above Gage,WADE,QSCMM,VADV,85.5,106,77.8,1.1,SOFT,SAND,UNEV,STDY,UNEV,STND,UPST,150
USGS,8359500,1073,11/21/2017 13:56,MST,Yes,MSP,usgs,6.41,1280,Poor,0.02,0.5,FillControlChanged,NONE,1,Spanway,CWAY,QADCP,VADCP,1280,115,278,4.62,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1074,2/16/2018 15:01,MST,Yes,MSP,USGS,6.12,718,Poor,0.02,1,FillControlChanged,NONE,1,S-5,CWAY,QADCP,VADCP,718,129,274,2.62,SOFT,SAND,UNEV,PULS,UNEV,UNKN,ATGA,0
USGS,8359500,1075,4/18/2018 12:15,MDT,Yes,MSP,USGS,4.5,172,Fair,0.02,1,,NONE,1,At gage,WADE,QSCMM,VADV,172,76,133,1.3,SOFT,SAND,UNEV,STDY,UNEV,STND,ATGA,0
USGS,8359500,1076,6/27/2018 11:45,MDT,Yes,MSP/NRG,USGS,4.06,83.7,Fair,0,0.5,Clear,NONE,1,At gage,WADE,QSCMM,VADV,83.7,76,72.8,1.15,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1077,7/19/2018 11:16,MDT,Yes,MSP,USGS,4.53,189,Fair,0.01,1,Unspecifed,NONE,1,Below gage,WADE,QSCMM,VADV,189,80,125,1.51,SOFT,SAND,UNEV,PULS,UNEV,STND,DNST,50
USGS,8359500,1078,9/6/2018 12:18,MDT,Yes,MSP/NRG,USGS,4.54,170,Fair,0.01,0.75,FillControlChanged,NONE,1,Below Gage,WADE,QSCMM,VADV,170,84,120,1.41,SOFT,SAND,UNEV,PULS,UNEV,STND,DNST,40
USGS,8359500,1079,10/2/2018 13:04,MDT,Yes,MSP,USGS,4.05,198,Fair,0.01,1,FillControlChanged,NONE,1,Below Gage,WADE,QSCMM,VPYG,198,88,77.4,2.56,SOFT,SAND,UNEV,STDY,UNEV,STND,DNST,60
USGS,8359500,1080,11/14/2018 12:51,MST,Yes,MSP/KMM,USGS,4.97,255,Fair,0.01,0.75,FillControlChanged,NONE,1,Near gage,WADE,QSCMM,VADV,255,91,146,1.74,SOFT,SAND,UNEV,STDY,UNEV,STND,DNST,40
USGS,8359500,1081,12/11/2018 11:33,MST,Yes,MSP/KMM,USGS,5.15,386,Poor,0,0.25,ScourControlChanged,NONE,1,Spanway,CWAY,QADCP,VADCP,386,82.8,194,1.99,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1082,2/21/2019 12:56,MST,Yes,MSP,USGS,5.52,483,Poor,0.02,0.25,FillControlChanged,NONE,1,Spanway,CWAY,QADCP,VADCP,483,85.7,200,2.41,SOFT,SAND,UNEV,PULS,UNEV,NSTD,ATGA,0
USGS,8359500,1083,4/3/2019 11:40,MDT,Yes,MSP,USGS,6.64,1720,Fair,,,Clear,NONE,1,Spanway,CWAY,QADCP,VADCP,1720,120,358,4.8,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1084,5/7/2019 12:55,MDT,Yes,MSP/NRG,USGS,9,3240,Fair,0.01,0.25,Clear,NONE,1,Spanway,CWAY,QADCP,VADCP,3240,134,676,4.79,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1085,5/14/2019 13:44,MDT,Yes,kcd,USGS,9.07,3880,Good,,,Clear,NONE,1,Narrows,CWAY,QADCP,VADCP,3880,121,660,5.88,SOFT,SAND,EVEN,PULS,EVEN,STND,ATGA,0
USGS,8359500,1086,5/14/2019 14:34,MDT,Yes,MSP/SG,USGS,9.08,3860,Fair,0.02,0.25,Clear,NONE,1,Spanway,CWAY,QADCP,VADCP,3860,121,646,5.98,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1087,6/14/2019 10:26,MDT,Yes,KCD,USGS,10.1,3860,Fair,,,DebrisLight,NONE,1,narrows,CWAY,QADCP,VADCP,3860,121,679,5.68,SOFT,SAND,EVEN,STDY,EVEN,STND,ATGA,0
USGS,8359500,1088,7/10/2019 12:10,MDT,Yes,MSP/KMM,USGS,11.72,3210,Poor,0.02,0.5,DebrisHeavy,NONE,1,Spanway,CWAY,QADCP,VADCP,3210,121,1020,3.15,SOFT,SAND,UNEV,PULS,UNEV,UNKN,ATGA,0
USGS,8359500,1089,7/17/2019 12:17,MDT,Yes,MSP/RM,USGS,8.8,1380,Poor,0,0.5,FillControlChanged,NONE,1,At gage,CWAY,QADCP,VADCP,1380,123,579,2.38,SOFT,SAND,UNEV,PULS,UNEV,STND,ATGA,0
USGS,8359500,1090,8/9/2019 11:20,MDT,Yes,MSP,USGS,5.4,642,Fair,,,FillControlChanged,NONE,1,Spanway,CWAY,QADCP,VADCP,642,109,288,2.23,SOFT,SAND,UNEV,STDY,UNEV,STND,ATGA,0
USGS,8359500,1091,9/3/2019 11:13,MDT,Yes,MSP,USGS,3.85,90.6,Fair,0,1,FillControlChanged,NONE,1,At gage,WADE,QSCMM,VADV,90.6,80,129,0.7,SOFT,SAND,UNEV,PULS,UNEV,NSTD,ATGA,0
USGS,8359500,1092,10/1/2019 13:33,MDT,Yes,MSP,USGS,3.71,148,Fair,0.01,0.75,FillControlChanged,NONE,1,Above gage,WADE,QSCMM,VADV,148,98,111,1.33,SOFT,SAND,UNEV,PULS,UNEV,STND,UPST,100
USGS,8359500,1093,10/16/2019 11:29,MDT,Yes,MSP,USGS,4.75,430,Poor,0,0.25,FillControlChanged,NONE,1,Spanway,CWAY,QADCP,VADCP,430,108,197,2.19,SOFT,SAND,UNEV,STDY,UNEV,NSTD,ATGA,0
