#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:46:35 EDT     (vaww02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08329928 RIO GRANDE NR ALAMEDA, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
USGS,8329928,74,12/6/1993 12:45,MST,Yes,DJM/SAK,USGS,3.85,1420,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1420,290,638,2.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,75,1/28/1994 11:50,MST,Yes,GS,USGS,3.65,943,Good,0,0.9,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,943,294,424,1.99,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,76,2/28/1994 10:52,MST,Yes,GS,USGS,3.83,1040,Good,0.03,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1040,294,506,2.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,77,4/1/1994 10:22,MST,Yes,TJQ/SK,USGS,4.14,1470,Good,0,0.5,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1470,300,668,2.2,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,78,5/2/1994 10:00,MDT,Yes,TQ,USGS,4.95,3230,Good,0,1,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3230,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,79,5/12/1994 15:20,MDT,Yes,TKM/GS,USGS,6.55,7290,Good,-0.17,1,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,7290,608,1990,3.66,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,80,6/27/1994 9:00,MDT,Yes,TQ,USGS,6,5300,Good,0,1,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5300,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,81,8/5/1994 9:50,MDT,Yes,SKW/TQ,USGS,2.94,535,Good,-0.01,0.7,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,535,222,283,1.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,82,8/29/1994 11:38,MDT,Yes,GHS,USGS,3.04,510,Fair,0,0.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,510,270,345,1.48,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,83,9/30/1994 10:45,MDT,Yes,SKW/TQ,USGS,2.89,375,Good,0,0.7,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,375,291,259,1.45,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,84,10/4/1994 14:35,MDT,Yes,TMK/GHS,USGS,3.15,609,Fair,,,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,609,205,279,2.18,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,85,10/31/1994 10:04,MST,Yes,GHS,USGS,2.96,397,Fair,0,0.7,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,397,229,225,1.76,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,86,12/1/1994 12:30,MST,Yes,SKW/AC,USGS,3.34,783,Fair,-0.01,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,783,309,428,1.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,87,1/30/1995 10:00,MST,Yes,SHL/SKW,USGS,3.67,1040,Fair,0.02,1,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1040,271,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,88,2/8/1995 11:00,MST,Yes,SHL/FG,USGS,3.74,914,Fair,,,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,914,259,456,2,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,89,2/28/1995 9:00,MST,Yes,SHL/SKW,USGS,4.25,1610,Good,-0.01,0.8,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1610,414,665,2.42,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,90,4/19/1995 10:12,MDT,Yes,SKW/TMK,USGS,5.01,2890,Good,0,1.6,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2890,365,942,3.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,91,5/30/1995 14:03,MDT,Yes,TMK/SKW,USGS,5.75,5100,Good,-0.01,1,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5100,560,154,3.31,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,92,7/5/1995 14:15,MDT,Yes,SKW,USGS,5.93,5620,Good,0.05,1.4,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5620,587,1270,3.29,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,93,8/8/1995 14:15,MDT,Yes,SHL,USGS,3.23,602,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,602,279,338,1.78,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,94,9/18/1995 11:00,MDT,Yes,SKW,USGS,2.95,589,Fair,-0.02,0.9,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,589,284,321,1.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,95,11/20/1995 14:30,MST,Yes,TMK/SKW,USGS,3.78,1300,Good,0,0.9,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1300,395,631,2.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,96,12/13/1995 13:00,MST,Yes,skw/tmk,USGS,3.65,1100,Good,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1100,379,536,2.05,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,97,1/29/1996 11:25,MST,Yes,GHS/PCT,USGS,3.7,1180,Fair,0,0.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1180,257,464,2.54,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,99,2/3/1996 10:00,MST,Yes,SHL,USGS,3.2,598,Good,-0.01,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,598,280,374,1.6,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,98,2/28/1996 9:55,MST,Yes,PCT/TQ,USGS,3.91,1270,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1270,422,601,2.11,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,100,6/6/1996 13:30,MDT,Yes,SHL,USGS,3.15,551,Good,0.01,1.1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,551,282,330,1.67,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,101,7/15/1996 11:20,MDT,Yes,SHL,USGS,3.22,582,Good,-0.03,0.9,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,582,258,336,1.73,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,102,8/8/1996 9:00,MDT,Yes,SHL,USGS,3.13,488,Good,-0.01,2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,488,260,302,1.62,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,103,10/3/1996 13:15,MDT,Yes,SHL,USGS,2.8,295,Good,0,0.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,295,207,200,1.48,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,104,6/19/2003 10:10,MDT,Yes,dwl/pds,USGS,3.25,465,Fair,0,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,465,284,288,1.61,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,105,8/13/2003 11:21,MDT,Yes,pds,USGS,3.06,314,Fair,0.01,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,314,299,205,1.53,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,106,11/28/2003 10:08,MST,Yes,mdc,USGS,3.38,569,Good,0,1.1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,569,282,322,1.77,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,107,12/16/2003 14:00,MST,Yes,mdc,USGS,3.35,479,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,479,287,282,1.7,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,108,1/8/2004 12:15,MST,Yes,mdc,USGS,3.13,356,Good,-0.01,0.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,356,280,239,1.49,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,109,4/23/2004 10:39,MDT,Yes,sdl/rlm,USGS,4.14,1260,Fair,-0.02,1.5,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1260,322,563,2.24,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,110,5/5/2004 13:25,MDT,Yes,mdc/brg,USGS,4.75,2130,Good,-0.02,2,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2130,347,786,2.71,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,111,6/8/2004 13:52,MDT,Yes,mdc,USGS,3.6,854,Good,0,1,,NONE,1,Imported Channel 1,WADE,unspe,unkno,854,266,403,2.14,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,112,7/21/2004 13:40,MDT,Yes,mdc,USGS,3.3,498,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,498,270,298,1.67,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8329928,113,8/16/2004 15:00,MDT,Yes,mdc,USGS,3.04,357,Good,-0.01,0.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,357,281,257,1.39,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
