#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:48:57 EDT     (caww02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08355490 RIO GRANDE ABOVE US HWY 380 NR SAN ANTONIO, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
USGS,8355490,23,10/30/2007 12:41,MDT,Yes,GHS,USGS,28.14,39.2,Fair,-0.02,0.6,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,39.2,39,31.1,1.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,24,12/6/2007 8:44,MST,Yes,GHS,USGS,29.91,746,Fair,0.01,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,746,132,209,3.58,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,25,1/9/2008 7:55,MST,Yes,JEB,USGS,30.01,692,Fair,0.04,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,692,115,208,3.33,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,26,4/7/2008 12:20,MDT,Yes,mls,USGS,31.12,2860,Fair,-0.07,2.2,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2860,116,746,3.84,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,27,5/8/2008 8:54,MDT,Yes,mls,USGS,31.2,3620,Fair,0,2,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3620,169,887,4.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,28,6/10/2008 8:20,MDT,Yes,mls,USGS,31.44,3850,Fair,-0.02,2.5,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3850,169,934,4.12,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,29,7/9/2008 12:22,MDT,Yes,mls,USGS,29.7,647,Fair,-0.03,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,647,110,286,2.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,30,8/4/2008 8:29,MDT,Yes,mls,USGS,28.08,121,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,121,43,73.5,1.65,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,31,9/2/2008 8:37,MDT,Yes,mls,USGS,28.96,321,Fair,-0.12,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,321,105,160,2.01,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,32,10/2/2008 8:56,MDT,Yes,mls,USGS,27.82,40.3,Fair,0,0.5,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,40.3,58,33.3,1.21,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,50
USGS,8355490,33,11/19/2008 8:29,MST,Yes,mls,USGS,29.79,563,Fair,0,2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,563,99,264,2.13,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,100
USGS,8355490,34,1/7/2009 10:01,MST,Yes,mls,USGS,29.86,576,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,576,116,277,2.08,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,500
USGS,8355490,35,3/2/2009 12:24,MST,Yes,mls,USGS,30.05,623,Fair,0.03,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,623,108,275,2.26,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UNSP,
USGS,8355490,36,3/18/2009 14:27,MDT,Yes,JEB,USGS,29.69,425,Poor,0.01,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,425,110,226,1.88,SOFT,SAND,UNEV,unkn,EVEN,UNSP,ATGA,
USGS,8355490,37,4/15/2009 15:36,MDT,Yes,JEB,USGS,30.08,623,Poor,-0.02,1,Clear,NONE,1,Imported Channel 1,BRDS,QADCP,VADCP,623,150,350,1.7,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,2000
USGS,8355490,38,6/9/2009 10:14,MDT,Yes,JEB,USGS,32.02,2220,Fair,0.01,2,Clear,NONE,1,Imported Channel 1,BRDS,QSCMM,VPAA,2220,165,754,3.15,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,500
USGS,8355490,39,7/14/2009 14:10,MDT,Yes,JEB,USGS,27.45,69,Fair,,,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,69,40.5,70.5,0.98,SOFT,SAND,UNEV,unkn,EVEN,UNSP,ATGA,
USGS,8355490,40,7/30/2009 12:33,MDT,Yes,JEB,USGS,27.3,62.4,Fair,0.01,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,62.4,35,52.9,1.18,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,100
USGS,8355490,41,8/10/2009 14:43,MDT,Yes,JEB/BPP,USGS,26.9,13.8,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,13.8,31,12,1.15,SOFT,SAND,EVEN,unkn,EVEN,UNSP,UPST,200
USGS,8355490,42,9/1/2009 12:41,MDT,Yes,JEB/BPP,USGS,27.2,41.7,Fair,-0.03,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,41.7,27,31.7,1.32,SOFT,SAND,EVEN,unkn,EVEN,UNSP,UPST,300
USGS,8355490,43,9/22/2009 12:34,MDT,Yes,JEB/BPP,USGS,29,440,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,440,107,169,2.61,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,100
USGS,8355490,44,10/19/2009 14:59,MDT,Yes,JEB,USGS,27.74,62.1,Fair,0.01,0.6,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,62.1,62,47,1.32,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,100
USGS,8355490,45,12/15/2009 15:00,MST,Yes,jeb,USGS,29.9,514,Poor,,,Clear,NONE,1,flowtracker,WADE,QSCMM,VADV,514,158,328,1.57,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,500
USGS,8355490,46,1/12/2010 14:11,MST,Yes,JEB,USGS,30.11,630,Poor,0.02,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,630,160,323,1.95,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,1000
USGS,8355490,47,3/11/2010 10:10,MST,Yes,JEB,USGS,29.86,493,Fair,0.02,1,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,493,161,275,1.79,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,800
USGS,8355490,48,4/14/2010 12:40,MDT,Yes,JEB,USGS,30.46,705,Fair,0.01,0.8,Clear,NONE,1,Imported Channel 1,BRDS,QSCMM,VPAA,705,153,325,2.17,SOFT,SAND,UNEV,unkn,EVEN,UNSP,DNST,900
USGS,8355490,49,5/26/2010 16:21,MDT,Yes,JEB/GHS,USGS,31.57,4060,Poor,0,1.6,Clear,NONE,1,Imported Channel 1,MBOT,QADCP,VADCP,4060,147,730,5.56,SOFT,SAND,UNEV,unkn,UNEV,UNSP,DNST,1000
USGS,8355490,50,6/22/2010 15:10,MDT,Yes,JEB,USGS,27.46,124,Fair,0,0.7,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,124,53,96.5,1.29,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,200
USGS,8355490,51,7/15/2010 14:16,MDT,Yes,JEB,USGS,26.6,20.9,Fair,0,0.6,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,20.9,52,39.3,0.53,SOFT,SAND,EVEN,unkn,EVEN,UNSP,UPST,100
USGS,8355490,52,8/10/2010 14:10,MDT,Yes,JEB,USGS,28.73,367,Fair,-0.01,1,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,367,106,213,1.73,SOFT,SAND,EVEN,unkn,EVEN,UNSP,ATGA,
USGS,8355490,53,8/27/2010 14:49,MDT,Yes,JEB,USGS,27.34,73.4,Fair,-0.02,0.9,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,73.4,65,72.6,1.01,SOFT,SAND,UNEV,unkn,EVEN,UNSP,ATGA,
USGS,8355490,54,11/5/2010 14:11,MDT,Yes,JEB,USGS,28.35,276,Fair,-0.07,0.9,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,276,103,153,1.8,SOFT,SAND,UNEV,unkn,EVEN,STND,ATGA,
USGS,8355490,55,1/4/2011 13:45,MST,Yes,JEB,USGS,29.7,675,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,675,167,311,2.17,SOFT,SAND,EVEN,unkn,EVEN,NSTD,DNST,1500
USGS,8355490,56,3/18/2011 13:43,MDT,Yes,JEB,USGS,28.66,171,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,171,104,113,1.51,SOFT,SAND,EVEN,unkn,EVEN,STND,ATGA,
USGS,8355490,57,4/6/2011 12:11,MDT,Yes,JEB,USGS,28.07,65.4,Fair,-0.02,0.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,65.4,34,42.9,1.53,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,300
USGS,8355490,58,5/12/2011 14:10,MDT,Yes,JEB,USGS,28.23,77.8,Fair,-0.01,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,77.8,103,72.7,1.07,SOFT,SAND,UNEV,unkn,UNEV,STND,ATGA,
USGS,8355490,59,6/10/2011 12:25,MDT,Yes,JEB,USGS,29.72,534,Fair,0,0.4,Clear,NONE,1,Imported Channel 1,BRDS,QADCP,VADCP,534,161,316,1.69,SOFT,SAND,EVEN,unkn,UNEV,STND,DNST,1500
USGS,8355490,60,6/20/2011 11:18,MDT,Yes,JEB,USGS,28.48,124,Fair,0,0.7,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,124,73,83.3,1.49,SOFT,SAND,EVEN,unkn,EVEN,STND,ATGA,
USGS,8355490,61,6/24/2011 18:42,MDT,Yes,GHS,USGS,27.99,54.6,Fair,0,0.5,Clear,NONE,1,main,WADE,QSCMM,VADV,54.6,58,64.5,0.85,FIRM,SAND,EVEN,unkn,UNEV,UNKN,DNST,150
USGS,8355490,62,7/29/2011 12:50,MDT,Yes,GHS,USGS,27.93,62.5,Fair,0,0.9,Clear,NONE,1,main,WADE,QSCMM,VADV,62.5,31,38.6,1.62,FIRM,SAND,EVEN,unkn,UNEV,NSTD,DNST,80
USGS,8355490,63,8/10/2011 14:01,MDT,Yes,GHS/JEB,USGS,27.79,14.2,Fair,-0.01,0.7,Clear,NONE,1,main,WADE,QSCMM,VADV,14.2,46,19.9,0.72,SOFT,silt,EVEN,unkn,UNEV,UNKN,UPST,500
USGS,8355490,64,9/23/2011 13:50,MDT,Yes,MS,USGS,28.16,55.3,Fair,-0.01,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,55.3,46,38.5,1.44,SOFT,SAND,UNEV,unkn,UNEV,UNFM,DNST,70
USGS,8355490,65,10/11/2011 14:27,MDT,Yes,mls,USGS,28.72,168,Fair,-0.02,0.1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,168,95,90.2,1.86,SOFT,SAND,UNEV,unkn,UNEV,UNFM,DNST,1
USGS,8355490,66,11/7/2011 12:31,MST,Yes,mls,USGS,29.54,474,Fair,0.02,1.1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,474,,,,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,10
USGS,8355490,67,12/1/2011 14:35,MST,Yes,mls,USGS,30.49,884,Fair,-0.01,3,DebrisLight,NONE,1,main,BRDS,QSCMM,VPAA,884,137,377,2.34,SOFT,SAND,UNEV,unkn,EVEN,NSTD,DNST,2500
USGS,8355490,68,12/14/2011 15:46,MST,Yes,GHS/JEB,USGS,30.22,649,Fair,0.04,1.2,Clear,NONE,1,main,WADE,QSCMM,VADV,649,168,333,1.95,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,1200
USGS,8355490,69,1/31/2012 12:26,MST,Yes,GHS/JEB,USGS,30.13,581,Poor,0,1,Clear,NONE,1,main,WADE,QSCMM,VADV,581,166,299,1.94,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,1320
USGS,8355490,70,2/28/2012 10:55,MST,Yes,jdl,USGS,30.18,563,Poor,0,1.1,Clear,NONE,1,main,WADE,QSCMM,VADV,563,154,284,1.98,SOFT,SAND,UNEV,unkn,EVEN,UNKN,DNST,2000
USGS,8355490,71,4/5/2012 11:22,MDT,Yes,mls,USGS,31.47,1950,Poor,-0.04,0.8,DebrisLight,NONE,1,MAIN,BRDS,QADCP,VADCP,1950,157,514,3.8,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,1500
USGS,8355490,72,4/16/2012 15:53,MDT,Yes,mls,USGS,30.47,790,Fair,0.02,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,790,160,324,2.44,SOFT,SAND,UNEV,unkn,EVEN,STND,DNST,1200
USGS,8355490,73,5/10/2012 11:29,MDT,Yes,mls,USGS,29.04,250,Fair,-0.02,0.9,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,250,100,144,1.74,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,10
USGS,8355490,74,5/24/2012 13:31,MDT,Yes,mls,USGS,28.51,99.1,Fair,-0.01,7,Clear,NONE,1,fldway,WADE,QSCMM,VADV,99.1,98.5,80.9,1.23,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,10
USGS,8355490,75,6/19/2012 13:49,MDT,Yes,mls,USGS,27.91,21.6,Fair,0,0.5,Clear,NONE,1,fldway,WADE,QSCMM,VADV,21.6,39,29.4,0.73,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,100
USGS,8355490,76,7/11/2012 12:18,MDT,Yes,JEB/BAD,USGS,28.47,100,Poor,0.02,0.5,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,100,96,83.3,1.21,SOFT,silt,EVEN,unkn,EVEN,UNKN,UPST,15
USGS,8355490,77,8/8/2012 13:51,MDT,Yes,GHS,USGS,,0,Excellent,,,,NONE,1,MAIN,OTHR,other,,0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,ATGA,
USGS,8355490,78,8/15/2012 11:18,MDT,Yes,GHS/JEB,USGS,,0,Unspecified,,,,NONE,1,MAIN,OTHR,other,,0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,ATGA,
USGS,8355490,79,10/3/2012 15:29,MDT,Yes,GHS,USGS,,0,Excellent,,,,NONE,1,DRY NO FLOW,OTHR,other,,0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8355490,80,11/5/2012 12:02,MST,Yes,GHS,USGS,28.39,67.6,Fair,0.01,0.9,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,67.6,29,36.6,1.85,SOFT,silt,UNEV,unkn,UNEV,NSTD,UPST,300
USGS,8355490,81,12/18/2012 11:28,MST,Yes,GHS,USGS,30.2,629,Fair,0,1.1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,629,167,302,2.08,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,1320
USGS,8355490,82,1/30/2013 14:25,MST,Yes,JRC,USGS,29.78,438,Fair,0.3,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,438,105,190,2.31,SOFT,silt,EVEN,unkn,EVEN,STND,UPST,80
USGS,8355490,83,2/22/2013 13:29,MST,Yes,JRC,USGS,29.82,447,Fair,0,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,447,119,215,2.08,SOFT,silt,EVEN,unkn,EVEN,STND,UPST,800
USGS,8355490,84,3/18/2013 11:57,MDT,Yes,GHS/TLH,USGS,28.81,117,Fair,0,0.8,Clear,NONE,1,main,WADE,QSCMM,VADV,117,61,78.6,1.49,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,800
USGS,8355490,85,4/8/2013 10:47,MDT,Yes,GHS/TLH,USGS,28.38,56.2,Fair,0,0.5,Clear,NONE,1,main,WADE,QSCMM,VADV,56.2,62,47.1,1.19,SOFT,SAND,EVEN,unkn,UNEV,STND,UPST,500
USGS,8355490,86,4/24/2013 12:57,MDT,Yes,GHS/TLH,USGS,28.5,77.6,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,77.6,65,55.7,1.39,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8355490,87,5/3/2013 11:29,MDT,Yes,GHS/TLH,USGS,28.45,60.5,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,60.5,64,48.8,1.24,SOFT,SAND,EVEN,unkn,EVEN,UNKN,UPST,1200
USGS,8355490,88,5/22/2013 10:11,MDT,Yes,GHS/TLH,USGS,28.66,85,Fair,0,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,85,64,63.5,1.34,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,200
USGS,8355490,89,6/3/2013 11:14,MDT,Yes,GHS,USGS,28.26,33.4,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,33.4,46,30.1,1.11,SOFT,SAND,UNEV,unkn,EVEN,UNKN,UPST,300
USGS,8355490,90,6/6/2013 13:00,MDT,Yes,GHS/TLH,USGS,28.13,23,Fair,0,0.5,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,23,37,22.9,1.01,SOFT,SAND,EVEN,unkn,UNEV,UNKN,DNST,800
USGS,8355490,91,7/9/2013 11:18,MDT,Yes,GHS,USGS,,0,Excellent,,,,NONE,1,NO FLOW,OTHR,other,,0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,ATGA,
USGS,8355490,92,7/31/2013 11:59,MDT,Yes,JRC,USGS,30.64,654,Fair,0.01,1.2,Clear,NONE,1,Main,WADE,QSCMM,VADV,654,101,296,2.21,SOFT,SAND,EVEN,unkn,EVEN,STND,DNST,30
USGS,8355490,93,8/6/2013 8:33,MDT,Yes,TLH,USGS,29.35,226,Fair,0.05,0.6,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,226,98,135,1.67,SOFT,SAND,UNEV,unkn,EVEN,STND,UPST,500
