#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2023-11-02 13:47:19 EDT     (caww01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 08330875 RIO GRANDE AT ISLETA LAKES NR ISLETA, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
USGS,8330875,12,10/12/2004 13:55,MDT,Yes,mdc,USGS,3.95,255,Good,-0.02,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,255,259,224,1.14,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,13,11/9/2004 10:40,MST,Yes,mdc,USGS,3.88,221,Good,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,221,241,198,1.12,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,14,1/31/2005 11:15,MST,Yes,mdc,USGS,4.63,756,Fair,0,1.1,,NONE,1,Imported Channel 1,WADE,unspe,unkno,756,405,472,1.6,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,15,2/8/2005 10:32,MST,Yes,mdc,USGS,4.45,665,Fair,-0.01,1.5,,NONE,1,Imported Channel 1,WADE,unspe,unkno,665,290,358,1.86,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,16,3/28/2005 10:52,MST,Yes,mdc,USGS,4.63,847,Good,0.02,2.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,847,342,463,1.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,17,5/4/2005 11:20,MDT,Yes,mdc,USGS,6.81,4960,Fair,-0.03,3,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,4960,424,1550,3.2,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,18,7/15/2005 11:35,MDT,Yes,mdc,USGS,3.76,587,Fair,0,1.2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,587,262,352,1.67,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,19,8/26/2005 10:35,MDT,Yes,mdc,USGS,3.51,321,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,321,269,207,1.55,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,20,10/25/2005 11:20,MDT,Yes,mdc,USGS,3.8,342,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,342,280,276,1.24,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,21,11/15/2005 11:30,MST,Yes,mdc,USGS,4.27,665,Good,0.05,1.1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,665,333,414,1.59,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,22,12/13/2005 13:25,MST,Yes,mdc,USGS,4.08,493,Fair,0.17,1.2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,493,222,310,1.59,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,23,2/28/2006 12:05,MST,Yes,ghs/mdc,USGS,4.31,530,Fair,0.02,1.1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,530,201,274,1.93,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,24,3/24/2006 11:45,MST,Yes,mdc/ghs,USGS,3.96,348,Fair,0,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,348,160,196,1.78,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,25,4/21/2006 13:08,MDT,Yes,mdc,USGS,4.35,522,Fair,0.02,2.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,522,397,358,1.46,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,26,7/19/2006 11:16,MDT,Yes,mdc,USGS,4.05,453,Fair,0.1,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,453,164,273,1.66,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,27,9/27/2006 10:52,MDT,Yes,RMH/MDC,USGS,4.12,410,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,410,167,262,1.56,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,28,10/19/2006 12:17,MDT,Yes,mdc,USGS,4.5,737,Fair,0.02,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,737,372,426,1.73,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,29,11/21/2006 11:55,MST,Yes,mdc,USGS,4.9,982,Fair,0.02,1.4,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,982,375,557,1.76,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,30,3/2/2007 9:35,MST,Yes,JEB/RMH,USGS,4.57,577,Fair,-0.02,2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,577,166,303,1.9,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,31,4/26/2007 12:08,MDT,Yes,RMH/GHS,USGS,4.73,729,Fair,0.06,2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,729,251,438,1.72,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,32,7/12/2007 14:50,MDT,Yes,PSM/GHS,USGS,3.99,450,Fair,-0.01,1.2,,NONE,1,Imported Channel 1,WADE,unspe,unkno,450,216,268,1.68,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,33,8/13/2007 12:00,MDT,Yes,JEB/PSM,USGS,3.92,390,Fair,0,0.9,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,390,242,239,1.63,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,34,9/7/2007 9:51,MDT,Yes,PSM/GHS,USGS,3.91,299,Fair,0,2,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,299,215,218,1.37,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,35,11/1/2007 14:12,MDT,Yes,GHS,USGS,4.21,415,Fair,-0.02,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,415,216,226,1.84,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,36,12/20/2007 9:58,MST,Yes,PSM,USGS,4.58,651,Fair,0.01,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,651,237,430,1.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,37,1/9/2008 12:29,MST,Yes,PSM,USGS,4.88,845,Fair,0.01,1,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,845,221,482,1.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,38,7/11/2008 14:02,MDT,Yes,mls,USGS,4.86,1050,Fair,0.01,1.7,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,1050,297,484,2.17,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,39,8/7/2008 11:32,MDT,Yes,mls,USGS,4.39,612,Fair,-0.04,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,612,302,334,1.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,40,9/4/2008 10:27,MDT,Yes,mls,USGS,4.46,587,Fair,0,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,587,320,363,1.62,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,41,10/7/2008 10:33,MDT,Yes,mls,USGS,4.52,639,Fair,0,1.5,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,639,321,368,1.74,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,8330875,42,11/18/2008 9:36,MST,Yes,mls,USGS,4.35,480,Fair,-0.03,1.2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,480,352,315,1.53,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,2
USGS,8330875,43,1/6/2009 11:00,MST,Yes,mls,USGS,4.42,518,Fair,0.04,1,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,518,270,273,1.9,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,30
USGS,8330875,44,2/12/2009 11:44,MST,Yes,mls,USGS,4.78,667,Fair,0.03,1.3,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,667,342,373,1.79,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,100
USGS,8330875,45,3/16/2009 11:49,MDT,Yes,mls,USGS,4.72,755,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,755,280,405,1.86,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,200
USGS,8330875,46,7/13/2009 11:15,MDT,Yes,mls,USGS,4.06,480,Fair,0,1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,480,228,290,1.66,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,400
USGS,8330875,47,8/4/2009 10:52,MDT,Yes,mls,USGS,4.06,425,Fair,-0.01,1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,425,222,308,1.38,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,400
USGS,8330875,48,9/8/2009 11:45,MDT,Yes,mls,USGS,4.22,502,Fair,0,1,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,502,228,277,1.81,UNSP,UNSP,UNSP,unkn,UNEV,UNSP,UNSP,
USGS,8330875,49,10/2/2009 10:26,MDT,Yes,mls,USGS,3.91,291,Fair,0,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,291,226,215,1.35,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,350
USGS,8330875,50,11/17/2009 11:18,MST,Yes,mls,USGS,4.47,567,Fair,0.01,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,567,228,321,1.76,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,350
USGS,8330875,51,1/13/2010 11:48,MST,Yes,mls,USGS,4.56,601,Fair,0.03,1.3,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,601,227,368,1.63,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,300
USGS,8330875,52,2/26/2010 11:12,MST,Yes,mls,USGS,4.56,559,Fair,0.01,0.9,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,559,289,344,1.63,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,200
USGS,8330875,53,6/23/2010 11:51,MDT,Yes,mls,USGS,4.1,530,Fair,0,1.4,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VPAA,530,299,308,1.72,SOFT,SAND,UNEV,unkn,EVEN,UNSP,UPST,200
USGS,8330875,54,7/19/2010 13:47,MDT,Yes,mls,USGS,4.35,616,Fair,0.03,1,Unspecifed,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,616,302,412,1.49,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,200
USGS,8330875,55,8/13/2010 11:50,MDT,Yes,mls,USGS,4.03,411,Fair,0,0.9,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,411,275,258,1.59,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,100
USGS,8330875,56,9/9/2010 11:19,MDT,Yes,mls,USGS,4.12,399,Fair,0,1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,399,327,271,1.47,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,150
USGS,8330875,57,9/21/2010 11:37,MDT,Yes,mls,USGS,4.11,392,Fair,0.01,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,392,335,295,1.33,SOFT,SAND,UNEV,unkn,UNEV,UNSP,UPST,200
USGS,8330875,58,9/30/2010 11:57,MDT,Yes,mls,USGS,3.69,141,Fair,0,0.8,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,141,264,140,1.01,SOFT,SAND,UNEV,unkn,UNEV,STND,DNST,50
USGS,8330875,59,11/8/2010 13:47,MST,Yes,mls,USGS,3.79,210,Fair,0.02,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,210,253,149,1.41,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,200
USGS,8330875,60,1/13/2011 13:11,MST,Yes,mls,USGS,4.67,645,Fair,0.02,1.2,Clear,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,645,335,340,1.9,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,130
USGS,8330875,61,1/25/2011 13:19,MST,Yes,mls,USGS,4.77,636,Fair,0.03,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,636,267,399,1.58,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,250
USGS,8330875,62,3/3/2011 10:40,MST,Yes,mls,USGS,4.63,603,Fair,-0.03,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,603,284,349,1.73,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,250
USGS,8330875,63,3/25/2011 10:12,MDT,Yes,mls,USGS,4.67,601,Fair,0.01,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,601,322,349,1.72,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,200
USGS,8330875,64,5/5/2011 11:36,MDT,Yes,mls,USGS,4.77,590,Fair,0,1.2,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,590,282,325,1.82,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,220
USGS,8330875,65,6/7/2011 11:34,MDT,Yes,mls,USGS,5.41,1190,Fair,0,1.1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,1190,284,583,2.04,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,220
USGS,8330875,66,6/27/2011 9:05,MDT,Yes,mls,USGS,4.63,591,Fair,0,1,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,591,301,367,1.61,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,250
USGS,8330875,67,7/29/2011 10:09,MDT,Yes,mls,USGS,4.3,390,Fair,-0.02,0.9,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,390,302,252,1.55,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,200
USGS,8330875,68,9/6/2011 11:15,MDT,Yes,mls,USGS,4.45,417,Fair,0,0.9,DebrisLight,NONE,1,Imported Channel 1,WADE,QSCMM,VADV,417,310,253,1.65,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,200
USGS,8330875,69,9/22/2011 10:29,MDT,Yes,mls,USGS,4.09,143,Fair,-0.05,1.1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,143,269,147,0.97,SOFT,SAND,UNEV,unkn,UNEV,UNFM,UPST,300
USGS,8330875,70,10/6/2011 13:55,MDT,Yes,mls,USGS,4.34,328,Fair,0,0.8,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,328,283,223,1.47,SOFT,SAND,UNEV,unkn,UNEV,UNFM,UPST,250
USGS,8330875,71,11/14/2011 11:11,MST,Yes,mls,USGS,4.97,821,Fair,0.03,1.2,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,821,304,437,1.88,SOFT,SAND,EVEN,unkn,UNEV,STND,UPST,220
USGS,8330875,72,2/2/2012 11:16,MST,Yes,mls,USGS,4.77,559,Fair,0,0.9,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,559,313,312,1.79,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,220
USGS,8330875,73,2/17/2012 14:40,MST,Yes,mls,USGS,4.82,580,Fair,0.01,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,580,307,344,1.69,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,220
USGS,8330875,74,3/14/2012 15:07,MDT,Yes,mls,USGS,4.84,595,Fair,0.01,1,DebrisLight,NONE,1,main,WADE,QSCMM,VADV,595,290,382,1.56,SOFT,SAND,UNEV,unkn,UNEV,STND,UPST,220
USGS,8330875,75,4/25/2012 12:13,MDT,Yes,GHS,USGS,4.85,694,Fair,0.02,1.3,Unspecifed,NONE,1,two channels,WADE,QSCMM,VADV,694,329,415,1.67,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,200
USGS,8330875,76,6/1/2012 15:12,MDT,Yes,GHS,USGS,4.87,638,Poor,0,1.1,Clear,NONE,1,main,WADE,QSCMM,VADV,638,240,401,1.59,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,500
USGS,8330875,77,7/5/2012 13:55,MDT,Yes,GHS/DKM,USGS,4.74,483,Fair,0.01,1.3,Clear,NONE,1,main,WADE,QSCMM,VADV,483,258,335,1.44,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,500
USGS,8330875,78,7/18/2012 11:15,MDT,Yes,GHS,USGS,4.22,204,Fair,0.03,1,Clear,NONE,1,channels,WADE,QSCMM,VADV,204,154,138,1.49,SOFT,SAND,UNEV,unkn,UNEV,NSTD,DNST,100
USGS,8330875,79,8/28/2012 13:53,MDT,Yes,GHS/JRC,USGS,4.14,166,Fair,0,1.3,Unspecifed,NONE,1,main,WADE,QSCMM,VADV,166,73,99.1,1.68,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,800
USGS,8330875,80,9/27/2012 14:01,MDT,Yes,JRC,USGS,3.9,79.5,Fair,-0.01,1.1,Unspecifed,NONE,1,Main,WADE,QSCMM,VADV,79.5,43,54.7,1.45,UNSP,UNSP,UNSP,unkn,EVEN,UNSP,UPST,600
USGS,8330875,81,10/3/2012 12:04,MDT,Yes,JRC,USGS,3.93,81.2,Poor,-0.02,1.2,,NONE,1,MAIN,WADE,QSCMM,VADV,81.2,83,73.9,1.1,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,700
USGS,8330875,82,11/7/2012 10:50,MST,Yes,JRC,USGS,4.04,103,Fair,-0.04,1.3,Clear,NONE,1,Main,WADE,QSCMM,VADV,103,69,80.1,1.29,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,500
USGS,8330875,83,12/4/2012 10:55,MST,Yes,JRC,USGS,4.98,649,Poor,,1.3,Clear,NONE,1,Main,WADE,QSCMM,VADV,649,247,385,1.69,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,500
USGS,8330875,84,1/10/2013 17:05,MST,Yes,JRC,USGS,4.45,343,Poor,0,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,343,164,200,1.72,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,900
USGS,8330875,85,3/26/2013 10:54,MDT,Yes,JRC,USGS,4.68,443,Fair,0.1,0.9,Clear,NONE,1,Main,WADE,QSCMM,VADV,443,231,289,1.53,SOFT,SAND,EVEN,unkn,EVEN,UNFM,UPST,300
USGS,8330875,86,4/24/2013 11:37,MDT,Yes,JRC,USGS,4.68,453,Fair,0,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,453,224,257,1.77,SOFT,SAND,EVEN,unkn,EVEN,UNFM,UPST,500
USGS,8330875,87,5/21/2013 10:11,MDT,Yes,JRC,USGS,4.78,485,Fair,0,1,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,485,224,270,1.8,SOFT,SAND,EVEN,unkn,EVEN,UNFM,UPST,600
USGS,8330875,88,6/26/2013 13:00,MDT,Yes,JRC,USGS,4.7,479,Fair,0,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,479,220,281,1.71,SOFT,SAND,EVEN,unkn,EVEN,UNFM,UPST,600
USGS,8330875,89,7/17/2013 10:17,MDT,Yes,JRC,USGS,3.89,85,Fair,0,1.1,Clear,NONE,1,Main,WADE,QSCMM,VADV,85,113,84,1.01,FIRM,SAND,EVEN,unkn,EVEN,STND,UPST,30
USGS,8330875,90,8/7/2013 11:37,MDT,Yes,JRC,USGS,4.06,201,Fair,0,1,Clear,NONE,1,Main,WADE,QSCMM,VADV,201,118,135,1.49,SOFT,SAND,EVEN,unkn,EVEN,STND,UPST,300
USGS,8330875,91,8/23/2013 14:53,MDT,Yes,JRC,USGS,3.6,63.5,Fair,0.8,0.8,Clear,NONE,1,Main,WADE,QSCMM,VADV,63.5,89,47.6,1.34,SOFT,SAND,EVEN,unkn,EVEN,UNFM,UPST,120
USGS,8330875,92,10/28/2013 14:14,MDT,Yes,GHS,USGS,4.41,355,Fair,-0.01,0.9,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,355,237,241,1.47,SOFT,SAND,UNEV,unkn,UNEV,UNKN,UPST,200
USGS,8330875,93,11/19/2013 13:03,MST,Yes,GHS,USGS,5.1,794,Fair,0,1.5,Clear,NONE,1,CHANNELS,WADE,QSCMM,VADV,794,330,457,1.74,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,100
USGS,8330875,94,1/30/2014 13:02,MST,Yes,TLH,USGS,4.83,535,Poor,0.02,2.4,Clear,NONE,1,MAIN,WADE,QSCMM,VADV,535,332,320,1.67,SOFT,SAND,UNEV,unkn,UNEV,NSTD,UPST,200
